transactionID,accountID,transactionAmount,transactionCurrencyCode,transactionDate,transactionTime,localHour,transactionDeviceId,transactionIPaddress
23AD4415-88F6-4E45-B7C3-8144980EDD21,A844427498727082,149.79,USD,20130828,2743,19,NA,24.115
6A8F1834-526B-420E-BD54-771DAFF7C2E4,A914800523193602,475.94,USD,20130828,50317,0,NA,68.61
5D583BEA-0BD9-40C7-9186-EB989A4FE9CB,A844427453585960,148.39,USD,20130828,155549,10,NA,172.162
FE7F7ED2-031B-4FF9-95B0-2F5A1B1147F2,A1829582628307600,1262.42,CAD,20130828,213133,23,NA,109.99
01080ACA-17D4-4BC7-9ADC-34770E29D26E,A1829581190506390,185.61,USD,20130829,52657,21,NA,50.135
E99C6EE4-69D9-4708-8A88-986C20F24DEB,A914801116856517,1362.85,USD,20130829,170427,11,NA,216.201
2E126C59-CC0E-43BE-BC20-D6F61795C300,A1055521494286510,1523.82,USD,20130829,185545,10,NA,67.49
F200ED3C-B1DA-4E92-9DAE-AD586790A1BF,A844428149192931,149.79,USD,20130829,235539,19,NA,199.7
17A1EC1B-C6B2-4150-8B23-20DC96702347,A1829581458430470,596.72,CAD,20130901,200121,15,NA,76.68
E02D4CAE-F1A9-4FBE-8F48-A7555B1F7C0E,A1899947056106300,771.84,USD,20130902,191713,12,NA,70.166
9F05E5D8-4FBE-4798-B266-284D312927EC,A1899947056471200,652.95,USD,20130903,151006,10,NA,216.218
2B89D479-A86E-4025-B2FD-9137F25755B4,A1829582636265740,99.99,USD,20130903,165154,8,NA,24.248
182BFCD6-16B0-4DFE-B4FC-578880BBE9CE,A1688853713622430,99.99,USD,20130903,182643,10,NA,108.248
F8F4E5D7-AFAA-4ABF-9D1A-EDCEA242CEE3,A1829580980977980,79.99,USD,20130903,201334,15,NA,216.15
657BC133-DD5A-4243-BE0C-C4FE32B613C0,A985156899477713,127.19,USD,20130903,221034,17,NA,216.15
CA7B2AE2-8BCF-4E50-B687-7FB706D2FF65,A985157105474376,1015.99,EUR,20130904,83111,9,NA,86.88
6472432F-DC88-4228-A842-DFC2D1584266,A1055521039473970,157.07,CAD,20130905,12040,20,NA,184.147
3D2268B6-45B4-4F48-8C27-E8D067850C06,A985157103893700,164.98,USD,20130905,65552,1,NA,216.15
4E0E101D-B857-43F5-9819-9011D8AA6A0B,A985157103893700,164.98,USD,20130905,64820,1,NA,216.15
E71E2603-6D70-472E-8C9B-D16AFA9A84EB,A1899947057294940,99.99,USD,20130905,201916,15,NA,69.46
E95D36C5-14B6-48E2-B92B-3731901842AE,A914800117307034,564.99,CAD,20130905,214543,16,NA,99.238
08C22F01-B111-4FA9-AF75-492F64A0AF06,A985156488247282,150.14,USD,20130906,1023,19,NA,208.13
196CDD47-AC06-4BFC-90AB-9F743559480F,A1055521501179330,85.79,USD,20130906,20108,21,NA,216.15
086EBF7D-6034-443A-A818-CBA269C8CDEC,A985157101710865,86.59,USD,20130906,142136,9,NA,208.13
106AEF57-12AE-434F-AEB6-4C1212976384,A844428156594521,439.96,GBP,20130906,144532,16,NA,109.99
EC413283-129E-44A4-9A1B-0468101F78C2,A1055521446337650,109.99,USD,20130906,153821,9,NA,71.91
390A4133-15D4-4A0E-81D9-4571135EE848,A844427181855253,10.94,USD,20130907,35843,19,NA,50.132
1C8B4B31-7B1F-4F2A-A2FC-EB82CC170B2E,A844428099415001,130.43,USD,20130908,64545,1,NA,66.147
7104F011-9E3A-4FA7-ABA8-5121D92D1E6F,A914801126047817,139.99,USD,20130908,195857,14,NA,76.111
D93AAB48-D488-435D-B5DE-D4B4B6F7415C,A844428110941053,152.41,USD,20130910,1449,19,NA,98.116
6993DC52-E04D-46E0-83AA-1886662261AE,A844428068429390,139.99,USD,20130910,65155,1,NA,148.66
5F136DC7-5B86-4C37-8432-4888DC571498,A1055521494286510,1752.71,USD,20130910,164817,8,NA,24.165
EE3644E1-155B-4E9C-89C0-C75458BD77EB,A844428160328773,85.59,USD,20130912,10331,19,NA,50.172
FFDFCF51-AAB6-4986-BA8A-F323BD04D9C9,A844428160355791,1096.53,USD,20130912,21004,21,NA,208.13
BDDCF863-4A96-42D8-97C6-7F10D9AD534A,A844428161043489,1740.65,USD,20130912,194959,13,NA,24.162
6F1CE257-0A0B-4B22-AD87-E9CE9791F808,A1688853525105700,106.24,USD,20130915,21832,20,NA,50.9
9ACE403A-24A3-4C43-9650-C64813D9D51B,A1829581944712920,389.99,GBP,20130915,101944,10,NA,94.172
B5D2A070-5245-433B-A4C2-127C3D4D146D,A985157115266095,99.99,USD,20130915,213624,16,NA,69.18
24A6E73C-4D29-4D65-B98A-DDE383BB80E9,A985157115259642,219.99,USD,20130915,213127,16,NA,65.96
B686E749-1ACC-4B51-819A-41C8637AE8FE,A1829582640851630,1055.98,EUR,20130916,144827,15,NA,83.117
207EA60F-B490-4AEF-B831-4C3C3C1F2ECB,A1055520960552760,139.99,USD,20130916,164311,11,NA,66.109
6DEEB323-DBE4-4D43-AB4A-F9F5C21F6186,A985157116358215,141.39,USD,20130917,65323,0,NA,98.1
3F34AE86-A47A-4411-A3E7-5C2696AB66FB,A1899946860959160,151.54,USD,20130917,163545,10,NA,107.193
EFC3CAC6-A1AC-42E4-9AEF-BF5BAAC5CA3A,A844428166834176,952.94,USD,20130919,134337,8,NA,208.13
BED876F5-5B71-4B55-9B05-BF3F3208F8C4,A1829581464519260,79,EUR,20130919,153614,16,NA,109.6
5AEC5263-04B3-4D7E-86C3-5A06D6084EBC,A844428169157038,99.99,USD,20130922,23300,21,NA,68.34
C53F6E55-3D70-45FA-8BE0-E45634D05915,A844428169907645,149.79,USD,20130922,220506,17,NA,69.127
C2A0E310-034C-449E-8083-3280E5CF67ED,A1899946888501650,106.99,USD,20130923,31011,19,NA,72.13
FA233930-B875-46B5-8214-999EF6944FE0,A914801138416627,2216.72,CAD,20130923,150401,17,NA,109.99
DB68BF08-906C-4E1D-B6F6-477244C44A4B,A844427180682032,139.99,USD,20130924,33714,22,NA,66.176
49647C32-5254-47C1-828F-BD1998697FED,A914801139619238,49.99,USD,20130924,203947,12,NA,64.147
55444E62-8B38-457A-9473-A555B80477A7,A914801139619238,734.36,USD,20130924,203945,12,NA,64.147
B38AA6DD-41BE-4C29-9AF3-E80C5D0067F7,A914800984862309,239.24,USD,20130925,202918,15,NA,208.13
D4963BFA-C949-482F-B9B9-5EC6D0C795AD,A1055520836816220,99.99,USD,20130925,235836,15,NA,76.166
3F0F105D-212B-4C09-A6F1-CD966A29B4C8,A1899947065769050,450.87,CAD,20130926,151757,10,NA,205.211
A728D928-23E9-4E5A-B31A-6265FB8426E4,A1970327000154850,139.99,USD,20130926,213250,16,NA,96.58
833B2240-B8E5-4C00-8BA6-CF9470719E6C,A844428174093427,126.35,USD,20130926,234717,18,NA,98.231
2084A4F8-F654-46F6-BD1F-160E5E171E3E,A1829582026634430,269,EUR,20130927,135710,14,NA,5.135
B71CE4C6-F020-410A-AD14-D87C5B730A57,A1899947066837690,109.49,USD,20130928,150249,7,NA,67.168
AD44A3B9-53F7-4483-A6D7-FF2BEC202783,A844428176118144,239,BRL,20130928,235129,20,NA,177.182
A838BF28-FE0D-4A94-B8C6-BFF74599723C,A985157128026728,169.95,CHF,20130929,104951,11,NA,92.105
19F5E570-21D1-4236-BD2D-6BC7EFA9165C,A985157128232602,139.99,USD,20130929,145440,6,NA,98.244
159BA07E-786F-4EF6-A5C8-4EE6214965F3,A985157128600623,139.99,USD,20130930,10229,17,NA,99.187
37FEF489-C6E0-46A1-9E20-E2F8784AA426,A844428177632493,119,EUR,20130930,113555,12,NA,79.152
4DCEF4A4-2AC9-443C-9E84-FBA2FB477EB7,A985157129175194,139.99,USD,20130930,135619,8,NA,68.111
F93DAF9A-D08E-4551-8B89-4A9C00746ECA,A985157129175194,139.99,USD,20130930,140440,9,NA,68.111
0448E009-AC8D-4A81-93BB-DE9940B1C557,A1829582598923960,128.54,USD,20130930,154304,19,NA,176.205
4E58E996-12F5-4056-AC99-3E70EB3CA675,A1055521058820960,44999,NGN,20130402,70504,8,NA,41.203
7D5E83B4-39DB-4D14-B260-2E337553F2F8,A1759222218683880,479,GBP,20130402,184636,18,NA,109.144
465A9E13-25D1-4401-B731-2DD0F28C8FAF,A1759221278641120,1499,MXN,20130403,51344,23,NA,189.136
F5C0569C-3525-4EDE-9FA7-BC72B6F8844C,A844427634586356,149.44,USD,20130403,85543,0,NA,24.2
3F7270DA-D660-4243-B878-58E3EB056157,A844428030407037,52.79,USD,20130403,160305,10,NA,24.241
1CBEEA32-B62A-4E1B-B0CE-72BB42431AB5,A1055521380470020,51.99,USD,20130403,162130,10,NA,68.186
896B8156-EA2B-49A9-9BC3-72C01FE83085,A844428005725183,219.99,USD,20130403,162950,8,NA,99.17
3FB022CD-5FEE-43CE-A742-F25EFC9F48DF,A1688853657869890,52.99,USD,20130403,164511,10,NA,24.158
4BCAC6B0-3937-47E3-9AB8-6519D09321B1,A1688853657886190,53.99,USD,20130403,174057,12,NA,74.68
304DFDF9-89C4-4912-8880-BAB3518A1BC5,A985156982202004,329.95,CHF,20130403,173548,18,NA,188.6
20015138-F55F-4B67-B122-E7F79829EBEB,A1899946798668830,108.22,USD,20130403,180135,10,NA,67.183
5BE3E930-B5E5-4A97-9DDE-A7C30ABB8F84,A1055521370360060,63.74,USD,20130403,180814,11,NA,71.216
FEE49FF0-87EB-402B-8EBB-8F9F4C9CB225,A1688853657886190,53.99,USD,20130403,181255,13,NA,74.68
826E2F8E-D033-4287-A065-A26210923F90,A1688853657886190,53.99,USD,20130403,181940,13,NA,74.68
E9D36D5B-FDCD-440A-BC1A-C53A9110CF22,A844428017843376,119.98,USD,20130403,202552,15,NA,72.248
8D4F3115-A1D5-459A-A847-A4C3E43A74A7,A1829582580801010,59.99,USD,20130403,201835,15,NA,72.185
6E69AD68-C5C7-4D05-BBB9-96BE45FB4944,A844427342562900,148.74,USD,20130403,203617,15,NA,71.232
6D0E7D8C-7142-451C-A208-B403C2A1C89B,A1688853657939530,439.98,USD,20130403,205401,15,NA,74.161
A169BFEA-7D5A-42AF-9E85-5B71E5D496DC,A985156976691605,640.93,USD,20130404,23314,21,NA,207.98
43AC888C-CB5B-41EA-BFA1-596FEDABD613,A914800994171296,419.97,USD,20130404,193836,14,NA,75.183
97990B4B-8ADF-4AD3-A1A6-F6E5566ECEB1,A844427645373020,139.99,USD,20130407,151924,8,NA,98.245
EE2ABE44-C336-4A7F-8743-DBA8ACC4AA5C,A1688853659334000,199.99,USD,20130408,10625,19,NA,190.212
69DA48BC-D10F-4D5F-A26C-8484DB834D8D,A1899947006830770,539,EUR,20130408,151359,16,NA,79.205
2ADE8D9A-B32D-4DBA-9CBB-A26A1B4ADC21,A1055521352152210,539,EUR,20130408,222234,22,NA,213.22
F2190329-6230-4E1B-A098-9240490DE023,A844428034487485,578.99,GBP,20130410,105817,NA,NA,109.99
F14C349F-D249-40F5-8415-82540CFE1E58,A844428034820642,49.99,USD,20130410,215510,13,NA,98.248
4D4728C1-1F94-4F59-A8C9-E3034420FB6D,A914800998889272,225.68,USD,20130412,11930,17,NA,68.108
063ED313-A1FB-47E3-9E92-EB1B58A27FA2,A2040691458877490,148.74,USD,20130412,234744,7,NA,121.54
F6919BA2-9184-4F8E-8CCC-A201E20D661A,A1055520616136620,52.99,USD,20130413,60616,0,NA,174.126
00EF727B-61B8-4331-BA1A-7272A481A554,A1899946895712470,21.61,USD,20130413,182619,13,NA,108.166
27B1F6C4-E881-408C-A29E-CA13AD07997B,A1899946895455190,19.99,USD,20130413,182835,13,NA,207.155
DF9AFB75-2D64-4A8A-8743-AA39724E34AD,A1899946895455190,19.99,USD,20130413,191841,14,NA,207.155
7E8C3D26-5295-4628-8E8C-42581C18588D,A1688853661060290,589,EUR,20130414,144754,15,NA,81.64
87901813-F7F0-4E49-A8E7-21E53A4F9FEB,A1899946960788950,49.98,USD,20130415,150408,7,NA,70.17
55102C0B-E65D-411B-AB08-6939F7E89ED8,A844428039250814,139.99,USD,20130415,212259,15,NA,97.125
1860798A-E10A-4CD0-945D-519C5C793B9E,A985156955357048,432.99,USD,20130415,212537,NA,NA,72.54
BC099BDE-8032-4AF7-9399-799800787B73,A1688853612595580,85.99,USD,20130416,31829,22,NA,76.98
EAFA127E-46C5-4048-A74F-D1BACB962BBB,A1899946888783010,59.99,GBP,20130416,155257,15,NA,217.138
E9F7CDC1-AD7F-430B-8568-B9EC35852603,A1829582571085980,241.44,USD,20130418,191342,11,NA,71.83
8CE6FC72-CC6D-4730-8705-3E85F8F6CF7F,A1829582585806930,54.3,USD,20130418,203226,15,NA,69.124
AAD18332-95A7-4962-BCD0-236153420BE7,A844427483184164,149,USD,20130418,220904,NA,NA,74.62
724671AE-08CF-4B75-82FC-CE97C80EE480,A844428041775593,78.17,USD,20130419,173229,9,NA,54.241
33D9CCE0-D4EF-47FD-B5C2-39AACF1F6FAB,A914800966805080,109.99,GBP,20130419,211729,21,NA,87.112
DEF01A87-6EAE-4326-A1F8-18CF679721A2,A1759221045123620,169,AUD,20130420,40253,14,NA,58.106
F27529B9-0041-4AA4-99BD-12E49A92CB53,A1829582446188140,281.37,CAD,20130420,180036,13,NA,68.71
C607401D-930A-468F-A7B0-E076FCC4D34E,A914800734990896,337.23,USD,20130421,54701,22,NA,71.219
03F3937A-D22D-46B3-89F5-3274645EDD72,A844428043181356,74.18,USD,20130422,34141,22,NA,173.208
CEACFCAA-6224-4BD2-BF48-54A680EC4E4D,A1759222236138070,281.37,CAD,20130422,145103,9,NA,24.225
6CD5910B-277E-445F-BDD3-EBF37D51A889,A1688853616776730,63.59,USD,20130422,145550,9,NA,71.87
1749068A-4797-4675-B989-6145990C929D,A1899946965853660,65.09,USD,20130423,164752,11,NA,174.6
B82C5071-AD46-4847-AD8E-98C65DB0427D,A985156996195954,4499999,IDR,20130424,80709,15,NA,114.79
3A240B97-F40E-4058-9867-AA5C4E36ED37,A844428045066650,152.06,USD,20130425,151315,10,NA,69.124
F370964F-407E-4874-BA43-AD4C77C71946,A1829582571094800,149.79,USD,20130425,190529,14,NA,76.109
D2F689E9-45B7-4120-8CC9-D89AACE3D94D,A294356861859230,1367.54,USD,20130427,152445,10,NA,71.125
29226288-D606-4D8A-850B-29E060C4EED9,A914801009577922,269,EUR,20130427,164143,17,NA,79.158
EEC12130-3FD8-4EAF-99D4-B78433FDF941,A914800983228050,75.33,USD,20130427,225801,16,NA,76.17
1EACF421-F605-4D57-B70B-28E2E292F7EF,A914800983228050,75.33,USD,20130427,225825,16,NA,76.17
F88E0A71-5E42-466F-A233-C2B1545F7224,A985156408193052,151.54,USD,20130428,3208,18,NA,99.53
615DBD80-A9A4-48B0-AF08-85E6197FF3A9,A985156998728007,105.99,USD,20130430,507,19,NA,24.192
A777162C-D898-4384-9C89-492EDC89A9DE,A1759222219558650,63.59,USD,20130430,14857,20,NA,71.224
7B768BBF-1441-42F1-ADD6-545F67C19EDE,A1759222192165560,65.54,USD,20130430,54743,0,NA,24.96
1846831B-6052-4216-B6DA-3853294C01C9,A2181420356440810,84.99,USD,20130430,150143,10,NA,206.208
4B91CC76-8A98-4B8F-AFAC-9894C776210C,A914801005414881,69.99,USD,20130502,51110,21,NA,174.25
8D0AF9B4-1FFE-44DE-B1DA-5B6DDE6599A5,A1759222219178730,233.74,USD,20130502,71543,1,NA,205.178
E5052C32-6059-445E-B550-9394C1A9848B,A1759222242958040,349.99,EUR,20130502,161425,17,NA,78.51
33970396-09C8-4140-A452-5A0C132514EF,A985157000147621,169,AUD,20130503,123548,22,NA,137.147
0C9228BE-7CBA-424A-B41C-584F73F06E81,A1759222219203960,235.39,USD,20130504,2359,19,NA,98.208
2E236288-656E-4DEC-B227-E0F5A6D5E3FC,A1829582571103670,233.19,USD,20130505,140948,9,NA,174.59
F2C8F3BF-8C51-401C-A152-7C8B11D163D6,A1688853647436450,233.74,USD,20130505,184206,12,NA,24.13
06B1C791-9050-4BB6-9CD4-13D4928038EE,A844428049654102,36540,JPY,20130505,184149,3,NA,124.208
AC9958C0-C9DB-4F38-9A92-2474C17D4C6C,A1759222219201380,219.99,USD,20130506,43523,23,NA,4.31
31A54128-8B3D-43EA-8CAB-1A95EF9AFF18,A1829581936157610,169,AUD,20130506,120622,22,NA,101.161
812D0DAF-CB4C-408F-A13B-63C8129DCBE2,A844428050364106,220.44,USD,20130506,231634,18,NA,76.12
4EBD6CE3-9CBD-4A10-99EA-753C53CF8F6D,A844428049891935,199.99,USD,20130507,55855,23,NA,98.22
1535F747-19D7-4211-83BD-EC8FA31D98E5,A985157001933420,299,AUD,20130507,165844,2,NA,101.174
37661B70-86B5-4E65-A978-9CBE509DC04D,A844427091594228,109.99,USD,20130507,180024,13,NA,97.104
41A64A5A-AFA0-4C88-827E-25AD54247174,A844427489073067,145.95,CAD,20130508,14334,18,NA,75.159
D072ECA4-832D-4140-BEF4-2FDDCE78B317,A1055521396459590,999,DKK,20130508,105332,11,NA,93.161
1FBE0934-67F9-4C91-A65A-778EC803C633,A1829581455195320,239.51,USD,20130508,173846,12,NA,198.199
D85EEF01-05BB-4C1A-9AF7-9B87423B37F1,A1055521397089970,279.99,SGD,20130509,152529,23,NA,124.197
B758FA57-B248-4C15-9B4D-ECBEB509CF1C,A363115845537976,199.99,USD,20130509,171539,12,NA,69.199
82578B43-BD6E-45CC-899B-91374F9159BA,A1055521397882410,81.6,USD,20130510,163321,8,NA,54.244
F8DD90AC-3192-4F22-8939-0B8256511615,A844428052769416,149.79,USD,20130510,185558,13,NA,69.244
67B47AA2-6E47-4FA9-85E9-6413B3061AF6,A844428052769416,149.79,USD,20130510,190006,14,NA,69.244
AE61BDCC-BB1B-4803-86AD-7A63E2E403F9,A1759222219229750,148.74,USD,20130510,190021,13,NA,75.21
FFC7C6FB-BBAC-41C9-87CD-07C7D7507897,A914801021374248,279.99,SGD,20130512,65119,14,NA,175.156
51017C1E-DC9B-49AC-BDC1-BD1D76FC5E0D,A1829582528693680,64.19,USD,20130514,15839,20,NA,174.111
77EFC5DC-E1BD-42DC-A40D-3001F77E75E8,A1055521400299310,83.81,USD,20130514,80308,0,NA,184.169
14577D0D-A32C-4DBC-89E9-23CDCCE0F898,A914801023373542,334.74,USD,20130514,171206,11,NA,70.169
91F7E033-5663-4709-80EE-D82B056BABED,A914800748681933,99.99,USD,20130514,195131,NA,NA,119.92
5ABD735E-6764-4058-92C6-484034000910,A312088374529347,399.99,USD,20130515,54155,0,NA,68.172
768BAC91-5FFA-4B9C-BB7E-E294C6BE2EC4,A844428055971088,49.99,USD,20130515,172035,12,NA,130.132
780933E6-E903-4F16-95D8-20072F3B1CB9,A1829582526560880,63.59,USD,20130516,30731,22,NA,98.116
1A44F943-AA8B-44C7-8788-7ABF792CC1B8,A1829581951675600,299,AUD,20130516,42440,14,NA,218.214
35DCEF1F-09A1-4D1C-BD57-737939F36E1B,A1688853660989220,119.98,USD,20130516,51106,0,NA,206.248
FE5EBF0A-BA60-4067-83D1-096C2E4EA142,A1829582583897010,128.38,USD,20130516,54116,0,NA,199.188
5B7D84D2-2AA2-45FE-B758-AD83BA690CFE,A985157008165391,128.38,USD,20130516,91915,4,NA,74.142
3356FFDF-98C9-490C-8E71-12857973C61E,A1688853596237480,59.99,USD,20130516,94435,1,NA,69.12
38C7AB58-6E87-407A-A991-462D4F4BA7DE,A914801015567057,222.19,USD,20130516,122240,7,NA,99.1
BDB7A774-5930-4A8C-B6BC-DB29FDC8D6A8,A1899946624248660,119.98,USD,20130516,140658,9,NA,99.111
581B9368-B874-4193-9448-54A98627F8FD,A914801024694764,235.39,USD,20130516,161051,11,NA,50.14
D5371CA2-93CB-4C71-9050-281F5BAA8D56,A914800889933619,59.99,USD,20130516,172659,11,NA,173.167
E5C29E80-EA7E-4254-AEF6-A7DDF957F71C,A985156578398706,399.99,USD,20130516,185410,10,NA,172.19
9B5F4F84-4703-44DB-BC39-8F900084F868,A914801024933437,116.59,USD,20130516,234219,18,NA,69.253
FFC06EA8-587D-4F29-A171-ADB497ECDB7D,A1829582548988980,238.96,USD,20130517,4304,19,NA,68.196
678E2D5B-4EDD-4C02-8CE5-D39C254E2777,A1899946975044160,219.99,USD,20130517,10710,18,NA,24.8
07C1A129-EF6A-4B87-BFE4-C4D4CDF7049B,A844427926468579,54.11,USD,20130517,54039,0,NA,50.198
FCEEAECD-BC21-43FF-AEAC-7172504411D5,A1829582189436840,119.98,USD,20130517,55227,0,NA,108.9
349A0563-BA80-4CCC-A969-BE25BC0310AA,A985156879501229,54.3,USD,20130517,81152,0,NA,12.205
DFC0AD44-20B8-4E69-BA92-642460FC68F5,A1688853632614350,99,AUD,20130517,82207,18,NA,121.44
3AD20574-872F-4EC9-83A9-2E3709B9DD12,A1899946944962680,59.99,USD,20130517,110244,6,NA,74.116
C89814EF-03BC-40DC-862C-7DE42DC1D140,A1899946944839280,59.99,USD,20130517,111005,6,NA,50.19
1C8CD7C9-4753-41CF-BAA8-D6B41E2685C7,A1829582189343790,119.98,USD,20130517,125933,7,NA,184.81
5B43A338-0614-4540-9ADD-44FA21569E63,A1759222167994340,65.42,USD,20130517,130556,6,NA,67.139
96D37F8A-6D69-498D-89BA-6E32B11D4A0B,A844427926378715,54.61,USD,20130517,152406,10,NA,50.76
801D81A8-AEB5-436B-8E1C-F17D48A75131,A1899945509172080,161.04,USD,20130517,170139,11,NA,208.38
E48C7E2F-427C-4658-9A3B-61EE1D3929EB,A1688852388720920,158.97,USD,20130517,172225,10,NA,216.67
DFA77141-C7AB-48EF-8E4E-D162B955A3D0,A1688853615130630,249.95,USD,20130517,190906,11,NA,76.115
0586EDF3-F684-4E52-8953-FA6A7F97001C,A914801025546971,79.99,USD,20130517,200203,14,NA,207.177
661AB680-301E-4D65-8AE7-F630A9A1E788,A844427980892924,219.99,USD,20130517,204748,12,NA,71.107
EB6056C4-EE75-4E34-BF64-C6DB32B8B234,A844427672720390,139.99,USD,20130517,205436,12,NA,71.11
ECA99ABC-BFD5-4F1B-9790-1ACE1883542C,A844428057691604,73080,JPY,20130518,90906,18,NA,125.58
83E4FAC6-2E2A-4E9B-91A6-5A2658F8DF9E,A1055521403160690,139.99,USD,20130518,135217,8,NA,70.209
774AF743-14F7-4267-84F9-57ABE7D41193,A1759222132366310,211.99,USD,20130519,152043,7,NA,107.202
CE6ED77C-5B00-4AC5-90A3-688B69FC4BC9,A985157010651650,73080,JPY,20130519,181306,3,NA,220.49
6550FF67-20B6-4E03-A8F5-4FB555434DCD,A1055521404108300,83.91,USD,20130519,183542,10,NA,15.185
86C98D8E-44DE-450F-AB6C-AB8C02AA9847,A844428058798376,238.96,USD,20130520,1227,18,NA,71.87
D092ED79-DA7E-4DA9-B34A-FC78EAEC7912,A1899946890004460,235.39,USD,20130520,180504,13,NA,131.109
49056F68-C340-4EB2-B47F-178AD3090852,A1899946891967960,219.99,USD,20130520,182727,12,NA,68.225
80E16F91-D338-453A-9104-A9424FB60D2D,A985157010657150,99.99,USD,20130520,220436,17,NA,96.32
D752001E-71A5-49D5-AAC4-740C2D61ABD2,A1899946966462290,235.39,USD,20130521,150507,10,NA,24.172
B7E474EC-C5B5-4F60-896E-DB6C9B753CF1,A1829582406160480,399.99,USD,20130521,232422,15,NA,108.233
AF7B45F2-A7A7-418F-93F3-4763B7FBE366,A1688853662723460,109620,JPY,20130522,13905,10,NA,153.132
6A4EE7CC-7A25-47D3-A3F9-2A57F1C3E11F,A914800991891798,430.99,USD,20130522,43121,22,NA,38.108
91339519-4DE8-4743-B604-EB7A06085353,A1899947008325480,52.98,USD,20130522,75956,2,NA,68.54
DA88B0F1-51F9-43F0-8B51-E5BAF9057DDC,A844428060899967,39.95,USD,20130522,205638,12,NA,69.17
6DDB7199-1C94-4FAE-BC16-955D8ECBC753,A914801029069369,73080,JPY,20130523,115651,20,NA,126.48
EC77479A-F20D-4B8A-AFB1-D50BAF346EDD,A1055521229174680,84.79,USD,20130524,1435,19,NA,97.84
68017F63-B7C3-485F-B8A5-2484472F0609,A1759221027480780,239,BRL,20130524,4513,21,NA,189.25
CF45E277-D77B-480E-969D-4F85D85830AF,A1055521406997300,83.99,USD,20130524,4701,18,NA,64.246
92FE29DD-5418-4095-A183-C2693457A0A2,A1688853670480290,238.91,USD,20130524,53311,21,NA,147.55
B332C330-1679-4A87-B107-1EF418C59903,A1899946426526230,239,BRL,20130524,53005,2,NA,179.206
C0D6C61F-9757-4079-8893-9938EF79AE8B,A1829582587297200,239.13,USD,20130524,52110,21,NA,50.46
7FFF3674-5BC1-45AD-9BD0-615A99EFCC2D,A985157013347675,73080,JPY,20130524,145109,23,NA,125.13
E9898374-9360-464A-B745-F64960F5AC44,A1055521407427770,63.74,USD,20130524,165736,11,NA,108.35
A98526CF-9741-4183-A2E9-B39DBC232524,A914801030407186,119,EUR,20130524,225653,23,NA,83.55
DA8B72AE-F327-4F45-9FEF-0D3B5B52E6C2,A914801030434449,10.94,USD,20130524,231910,16,NA,72.201
342EC86E-BEB8-48C2-8FC8-60D164A986B1,A1688853647499720,241.44,USD,20130524,232953,18,NA,108.174
F20DB265-4815-4B19-BD6C-8B79552009B0,A1759222219271200,228.79,USD,20130525,4036,19,NA,184.37
0D1B36B1-0027-4B64-BD55-5650551836BC,A1055521390033720,151.54,USD,20130525,22957,18,NA,99.182
B8AF739C-2343-4BEC-B6AB-706EA5F2CF9E,A1688853647510180,237.04,USD,20130525,41828,22,NA,50.84
01E55CC7-CD6A-4202-8B20-64CA9A391AB2,A1688852449632550,169,AUD,20130525,65459,16,NA,110.175
3C38413D-BA5E-4F68-9CE5-BAF48E13DE3C,A844427390246047,5.39,USD,20130525,120029,7,NA,74.67
4560AC71-6EB0-4590-8C1D-F39E8C2B743A,A844427390246047,5.39,USD,20130525,122757,7,NA,74.67
51942636-A6A2-4CC5-87E5-DD482EE3B125,A914801030867883,139.99,USD,20130525,144203,9,NA,75.89
C529254C-3650-4E19-A655-D71B33156D5F,A914800139724925,4.99,USD,20130525,215006,21,NA,109.148
94104220-78E0-4B1D-A03C-C5A196968497,A360297516403589,109.99,USD,20130526,11551,20,NA,72.187
1DA8653D-7E02-48A4-AECA-CF30E3784FD3,A844427390246047,5.39,USD,20130526,23340,21,NA,74.67
6C4BC6C9-46A9-47E3-8991-11817165C830,A1055520575245600,4.99,USD,20130526,35211,19,NA,99.139
61082630-32AF-4464-9D2C-859456B91B18,A844428063378320,149.09,USD,20130526,155326,10,NA,198.14
9E151E5A-C4BE-4AE6-A0F2-62320FD3FD14,A985157015268058,4.99,USD,20130526,162839,11,NA,24.254
CEA84E44-9194-48A0-A5F7-5BFA43E671BF,A1055521399136000,5.4,USD,20130527,42344,23,NA,24.184
D69D6016-DFA6-4D07-829D-ADA7B03D9BEB,A1899947010058160,15495,HKD,20130527,64026,15,NA,153.161
96007AC1-F260-4648-97B6-3D3527611B1B,A985157015268058,4.99,USD,20130527,190839,14,NA,24.254
FF63B43E-F5B7-4CFD-81FD-AFBFE1BDDFA0,A985157015268058,4.99,USD,20130527,203059,15,NA,24.254
6C8CF818-1F45-44DB-BBC1-CB4A447B3FBC,A914801009085332,151.54,USD,20130528,4535,18,NA,98.201
5222A658-074E-429B-9B3D-E182B2370E66,A1899947010057950,6198,HKD,20130528,23628,11,NA,114.167
0317CEC2-B640-46A6-A343-8B0E6B2BA86F,A1829582585607320,6198,HKD,20130528,42128,13,NA,180.11
30B31165-EEF4-449A-B94A-7EABD73B86E8,A1829582595961530,233.74,USD,20130528,95757,3,NA,24.15
C0FCA76B-3D27-444F-9372-8A695E0750C4,A1829582595961530,233.74,USD,20130528,95527,3,NA,24.15
C6B9052F-A903-4E65-965D-5E851FBBADDF,A1688853674789530,239.24,USD,20130528,105017,4,NA,184.38
